,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
141015,VeQa2vO5rGDcTiAMTrOooA,"""Any Frequency""",,"""220 W Washington St, Ste 1""",Monticello,IL,61856,40.0255359,-88.5734404,3.5,3,1,Shopping;Books;Mags;Music & Video;Music & DVDs
141033,aVOxJm-9FAeWcvB2oBxJdQ,"""Plant Mode""",,"""11 E University Ave""",Champaign,IL,61820,40.116164,-88.242955,4.5,3,1,Local Flavor;Gardeners;Nurseries & Gardening;Shopping;Home & Garden;Home Services
141034,C31ExBTn_6UxbTVkWPtNkg,"""Yellowfin Japanese Restaurant""",,"""305 Cedar St""",Champaign,IL,61820,40.0987255,-88.2470903,3.5,98,0,Japanese;Restaurants;Sushi Bars
141046,c2uAqJ2REpLMCZO2jxdi9w,"""Five Guys""",,"""901 B West Anthony Dr""",Champaign,IL,61821,40.1374723,-88.2586063,3.0,27,1,American (Traditional);Restaurants;Burgers;Fast Food;American (New)
141089,3MhH_4rYYOZCKydIW-WrWg,"""Burrito King""",,"""846-898 E Champaign Ave""",Rantoul,IL,61866,40.3081692965,-88.1468442084,4.5,3,0,Restaurants;Food Trucks;Mexican;Food
141201,KSTMUvXUN4WuwhpW4jbiSg,"""FieldHouse 219""",,"""219 West Washington St""",Monticello,IL,61856,40.0255127,-88.5734954,4.5,3,1,Sports Bars;Bars;Restaurants;American (Traditional);Nightlife
141260,UMMVYvT2uPXHoIPBzvPl1g,"""Treasures by Tina""",,"""708 Vista Dr""",Savoy,IL,61874,40.063204,-88.253489,3.5,3,1,Shopping;Bridal;Local Services;Sewing & Alterations
141388,_LtsxQ-_32iA8VL5GtLd8Q,"""Bergner's""",,"""2000 North Neil Street""",Champaign,IL,61820,40.143188,-88.244878,2.5,8,1,Women's Clothing;Shoe Stores;Department Stores;Shopping;Fashion
141390,D2f7q_jP-qDs777xlzfglg,"""Regal Nails""",,"""2610 N Prospect Ave""",Champaign,IL,61822,40.1469535,-88.2547926,3.5,8,1,Nail Salons;Beauty & Spas
141423,WItyyrbIhqfOGT0URG7tUw,"""Neves Group Property Management""",,"""801 W Bradley Ave, Ste 6""",Champaign,IL,61820,40.1270182,-88.2552858,1.5,7,1,Property Management;Apartments;Home Services;Real Estate
141489,u4D2VypIx3nMsRRbOwx-sA,"""Bentley's Pub""",,"""419 N Neil St""",Champaign,IL,61820,40.119931,-88.243878,4.0,20,1,Bars;Pubs;Nightlife;Cocktail Bars
141490,1YqkSk2xorNWPOoieIMApQ,"""Great Harvest Bread Company-Champaign""",,"""2149 S Neil St""",Champaign,IL,61820,40.087741,-88.247922,4.5,15,1,Bakeries;Food;Caterers;Event Planning & Services
141495,03vc5gCw-u2V2BrYb3r8kw,"""Angel Nails""",,"""2401 N Prospect Ave""",Champaign,IL,61822,40.1451204,-88.2606888,5.0,3,1,Beauty & Spas;Nail Salons
141508,QxbVPV2xndVP-nT1IRKF1w,"""El Torero""",,"""2312 W Springfield Ave""",Champaign,IL,61821,40.1131042,-88.2857576,3.5,16,0,Mexican;Restaurants
141730,op4wtRppSH70haNwlTIfhg,"""Skateland""",,"""208 W Curtis Rd""",Savoy,IL,61874,40.0695402,-88.2528457,4.0,5,1,Skating Rinks;Active Life
141877,8GShNsQcrXm3lRuO5m3yNw,"""Burnham 310""",,"""310 E Springfield Ave""",Champaign,IL,61820,40.1130311,-88.2347145,2.0,12,1,University Housing;Home Services;Real Estate;Apartments
142020,BiBAQWfc67AFrXC92SrifA,"""Illini Union Ballroom Dining""",,"""1404 W Green St""",Urbana,IL,61801,40.110446,-88.2272864,3.0,8,1,American (Traditional);Restaurants
142185,ObNQVg_ohRVLex4ppmMC5w,"""Sonic Drive-In""",,"""101 Calvin""",Savoy,IL,61874,40.0588789,-88.2533217,3.5,13,1,Fast Food;Restaurants
142239,9_SqmNEvz6nT-CSNTUVOig,"""Chris's Service""",,"""""",Philo,IL,61864,40.011073,-88.151394,2.5,10,1,Junk Removal & Hauling;Recycling Center;Local Services
142310,Xoahafjr-Hz9zLrodYvDBA,"""Burger King""",,"""720 W Champaign Ave""",Rantoul,IL,61866,40.3086275,-88.1734946,1.5,12,1,Hot Dogs;Restaurants;Burgers
142313,Kfxm-fFJ3eY9DoTb6K2jXw,"""The William R and Clarice V Spurlock Museum""",,"""600 S Gregory St""",Urbana,IL,61801,40.1076189,-88.2207856,4.0,5,1,Arts & Entertainment;Museums
142326,p77QTTPWNmi6_wAJ5Dh_lQ,"""Gordmans""",,"""1901 N Market St""",Champaign,IL,61822,40.139707,-88.238969,4.5,5,1,Department Stores;Fashion;Discount Store;Shopping
142462,PBmfdx-tC2D54FI3HtcKww,"""The Ribeye""",,"""1701 S Neil St""",Champaign,IL,61820,40.0961547,-88.2454175,3.5,63,1,Restaurants;Venues & Event Spaces;Steakhouses;Salad;Event Planning & Services
142597,aCvSQs0wAIwYzdy21-De3w,"""BreezzWay""",,"""801 N Dunlap Ave""",Savoy,IL,61874,40.064354,-88.2507943,5.0,3,1,Massage Therapy;Health & Medical;Massage;Beauty & Spas
142753,Co2_TbXcGU41x0bh47ddwg,"""Christine Rich Studio""",,"""1402 Regency Dr W""",Savoy,IL,61874,40.0717823,-88.2548204,2.5,3,1,Arts & Entertainment;Performing Arts
142779,i6vAwmiqC99sZLACLLArIQ,"""Bankco Door""",,"""203 E Adams St""",Mahomet,IL,61853,40.1899095,-88.4060619,5.0,3,1,Home Services;Garage Door Services;Contractors
142824,5SG7wYkCdZ_3sTJ4SmjUaA,"""Skully's Chicken and Fish""",,"""805 Philo Rd""",Urbana,IL,61801,40.105828,-88.195036,3.5,3,0,Fish & Chips;Restaurants
142865,CxBPeMdK7oFcDdoennTe8A,"""Bikeworks""",,"""1103 W Main St""",Urbana,IL,61801,40.114218,-88.222785,3.5,16,1,Bikes;Shopping;Sporting Goods
142924,B1RQ-c8xcL7506kQe_MVDA,"""Beau Visage""",,"""312 S Prospect""",Champaign,IL,61820,40.113313,-88.2575024,5.0,3,1,Hair Removal;Eyelash Service;Beauty & Spas;Permanent Makeup;Waxing;Skin Care
142957,trQP7DtlSRp6uwXuwLzbqw,"""Under Armour""",,"""E100 Tuscola Blvd""",Tuscola,IL,61953,39.788275,-88.269249,3.0,4,1,Sports Wear;Sporting Goods;Shopping;Outlet Stores;Fashion
143226,RbyFycLE-RTwaUT-zcxLZQ,"""Wicked Rascal Barbershop & Grooming Company""",,"""109 N Main St""",Saint Joseph,IL,61873,40.1119720045,-88.0423880741,5.0,4,1,Beauty & Spas;Shopping;Barbers;Cosmetics & Beauty Supply
143316,DSiLqPi_2AoY6UsZRKez0g,"""Junior's Burger & Custard""",,"""1511 W Springfield Ave""",Champaign,IL,61821,40.1125152,-88.2715751,3.5,8,0,Food;Food Delivery Services;Ice Cream & Frozen Yogurt
143416,wxxn-2vEWky9ROitqfYFzw,"""Village Inn Pizza""",,"""1901 S High Cross Rd""",Urbana,IL,61802,40.0927251,-88.1635162,2.0,7,0,Pizza;Restaurants
143565,o-VUHxSQHwb5Uo0n4M1rKg,"""Faught Mark A, DDS""",,"""""",Champaign,IL,61820,40.1166102,-88.2412504,2.0,3,1,Endodontists;Dentists;Health & Medical;Oral Surgeons
143681,b6yQUcrVCDDzSdV4DyCVPg,"""Howard Johnson Inn and Suites Elk Grove Village O'Hare""",,"""1925 Higgins Rd.""",Elk Grove Villa,IL,60007,42.0205539,-87.9572198,2.5,31,1,Hotels;Hotels & Travel;Event Planning & Services
143795,sGMKlGNc-wShORDxfyIung,"""Atlantic Services""",,"""31 E Hensley""",Champaign,IL,61822,40.1855638,-88.2496387,5.0,3,1,Home Services;Landscape Architects;Landscaping;Snow Removal;Pressure Washers;Local Services
143913,cTyDIHI6oBx-hwEX0c_CpQ,"""The Place at 117""",,"""117 Sterling Ct""",Savoy,IL,61874,40.067406,-88.239682,3.0,4,1,Real Estate;Home Services;Apartments
144054,EDxTsYajwYI2gsL_lT6-6A,"""Roof Doctors""",,"""204 E Main St""",Urbana,IL,61801,40.1130437,-88.2058163,5.0,5,1,Contractors;Roofing;Home Services
144429,DGc8FRUQTyeASkbwQkGVjw,"""Prairieview Landscaping Company""",,"""""",Champaign,IL,61822,40.1128,-88.271074,2.0,4,1,Gardeners;Local Services;Snow Removal;Landscape Architects;Nurseries & Gardening;Landscaping;Professional Services;Irrigation;Shopping;Architects;Tree Services;Home Services;Home & Garden
144548,pUfscUsFdOJI_TxVFU_VLw,"""Garber's Cleaners""",,"""2131 S Neil St""",Champaign,IL,61820,40.087899,-88.247373,1.0,3,1,Dry Cleaning & Laundry;Laundry Services;Sewing & Alterations;Shoe Repair;Local Services
144586,dIUHCuiAlzkxfgCEOtky8w,"""Triptych Brewing""",,"""1703 Woodfield Dr""",Savoy,IL,61874,40.076844,-88.249369,4.5,43,1,Food;Bars;Nightlife;Breweries
144627,AE_q1IxLxwDeU0LdTnXxtg,"""Norris Tire & Auto Center""",,"""702 N Country Fair Dr""",Champaign,IL,61821,40.1227389,-88.2810071,4.5,20,1,Auto Repair;Automotive;Tires;Oil Change Stations;Auto Parts & Supplies
144656,KWZqC7vfWpqlxnf0nD7QHQ,"""Tumble Inn Tavern""",,"""302 S Neil St""",Champaign,IL,61820,40.113786,-88.243041,4.0,19,1,Nightlife;Bars;Dive Bars
144657,XX9QrUpkwJasYIsYJTPfwQ,"""F E Moran Security Solutions""",,"""201 W University Ave""",Champaign,IL,61820,40.115594,-88.245881,1.5,3,1,Security Services;Security Systems;Professional Services;Home Services
144854,CJ0sbMmixbh21d9fUoBEMg,"""Espresso Royale""",,"""1117 W Oregon St""",Urbana,IL,61801,40.1068514924,-88.2236856091,3.5,56,1,Food;Coffee & Tea
144862,DY-BoVUovVyz__pV_km5oQ,"""Regis Salon""",,"""2000 N Neil St, Market Place Mall""",Champaign,IL,61820,40.142673,-88.242179,4.5,3,1,Hair Salons;Beauty & Spas
144941,x3Y37yZyn_cC-W5qOnGVWA,"""All Things Moving""",,"""""",Champaign,IL,61820,40.1166102,-88.2412504,4.5,17,1,Home Services;Local Services;Furniture Assembly;Movers
144949,XbHxWOciYlBhJOjKRQbo9g,"""Meijer""",,"""2401 N Prospect Ave""",Champaign,IL,61822,40.1451204,-88.2606888,3.5,49,1,Food;Pharmacy;Health & Medical;Delis;Bakeries;Grocery;Restaurants
145212,xWGn7oqLOZu_00H8pZOtsQ,"""Cracked the Egg Came First""",,"""619 E Green St""",Champaign,IL,61820,40.1100646,-88.2296092,4.5,73,1,Food;Street Vendors;Breakfast & Brunch;Restaurants;Food Trucks;Coffee & Tea
145214,G-rm1rIaOC75TQcDhYRnYQ,"""JJ's Shoe Repair""",,"""109 S Walnut St""",Champaign,IL,61820,40.1157899,-88.2431976,4.0,15,1,Shoe Repair;Local Services;Luggage;Shopping
145316,QMr__UBSxcpssmqWmfbZDQ,"""Rush Tan""",,"""505 S Mattis Ave, Ste A""",Champaign,IL,61821,40.1114955,-88.2772066,4.5,3,1,Beauty & Spas;Skin Care;Tanning
145396,xD6Q0UFxO8uE4bdaBDIMlA,"""Hot Pot Lab""",,"""112 E Green St, Ste A""",Champaign,IL,61820,40.110518,-88.237281,3.5,46,0,Restaurants;Hot Pot;Asian Fusion
145473,afvFrFTwoeGzO3GZfDBHKw,"""AT&T""",,"""1902 N Prospect Ave, Ste 2""",Champaign,IL,61822,40.138569,-88.25732,4.0,3,1,Mobile Phones;Home Services;Professional Services;Internet Service Providers;Mobile Phone Accessories;Shopping
145488,ZR10UCyACbB7l7UOM0iuQg,"""Lee's Hair Salon""",,"""715 S 6th St""",Champaign,IL,61820,40.1092149772,-88.2304437831,4.5,24,1,Hair Stylists;Hair Salons;Beauty & Spas
145693,p9yfzM_lO-FWKX7Bx1FnEg,"""New Prairie Construction""",,"""605 E Main St""",Urbana,IL,61802,40.112601,-88.200701,3.5,3,1,Contractors;Home Services
145760,AhnSHqEUXAUkVb2JeDvb7g,"""Bugbee's DJ Plus""",,"""1409 N Neil St""",Champaign,IL,61820,40.1305947,-88.2439136,5.0,11,1,DJs;Event Planning & Services;Photo Booth Rentals
145859,dVBp-ayxdvwG95BYfqKwDw,"""Art Mart""",,"""127 Lincoln Sq""",Urbana,IL,61801,40.1112662,-88.2071884,4.5,17,0,Shopping;Arts & Entertainment;Specialty Food;Food;Home & Garden;Art Galleries;Kitchen & Bath
145860,OBRf8DQVw61CDrZvwXLGlQ,"""Holiday Inn Hotel Champaign/Urbana""",,"""1001 W Killarney St""",Urbana,IL,61801,40.131581,-88.221811,2.5,15,0,Venues & Event Spaces;Hotels & Travel;Hotels;Restaurants;Party & Event Planning;Resorts;Event Planning & Services
146229,z-jVqx3Wx9fKOK6fn86Csg,"""Klose Knit""",,"""311 W Springfield Ave""",Urbana,IL,61801,40.1121859,-88.211608,4.5,9,1,Arts & Crafts;Knitting Supplies;Shopping
146248,xE4WM5ZvtBkFnojFUTQfqg,"""Wienerschnitzel""",,"""2102 W Springfield Ave""",Champaign,IL,61821,40.1132173068,-88.2831241065,3.5,7,1,Restaurants;Sandwiches;Burgers;Fast Food;Hot Dogs
146321,vt2NMSbKpVN0r0HI6Az4bw,"""Bevier Cafe""",,"""905 S Goodwin Ave, Bevier Hall, Rm 298""",Urbana,IL,61801,40.1047765,-88.2246853,4.5,24,1,Restaurants;Cafes;American (New)
146379,t_yiQnxUDdPPCN2z4QyezA,"""Golden Harbor Authentic Chinese Cuisine""",,"""505 S Neil St""",Champaign,IL,61820,40.1111456,-88.2441689,4.5,362,1,Taiwanese;Restaurants;Chinese
146889,NR8k-wkG1rObtnPIJTKMvw,"""Espresso Royale""",,"""500 E Peabody Dr""",Champaign,IL,61821,40.101862,-88.2317371,3.0,6,1,Food;Coffee & Tea
146995,sy8lzojvZUcEf0qgytzznQ,"""Bent Bean""",,"""151 Lincoln Sq""",Urbana,IL,61801,40.1112697,-88.2071113,5.0,6,1,Specialty Food;Candy Stores;Chocolatiers & Shops;Food
147165,wmhFEY8IctqfSBO0NDcb1w,"""Urbana Free Library""",,"""210 W Green St""",Urbana,IL,61801,40.1113078,-88.2092503,4.5,21,1,Local Services;Libraries;Public Services & Government;Notaries
147195,0XXLP24RXJxQ_yemvKcPiA,"""Harold Huang Photography""",,"""""",Champaign,IL,61822,40.1164204,-88.2433829,5.0,3,1,Event Photography;Event Planning & Services;Session Photography;Professional Services;Photographers
147239,vRAM7lfJDY6pLZlxd4ge1Q,"""Walmart Supercenter""",,"""2610 N Prospect Ave""",Champaign,IL,61822,40.1469535,-88.2547926,2.0,19,1,Shopping;Grocery;Drugstores;Food;Fashion;Department Stores;Electronics;Discount Store
147278,rlb0nl3JvGmi7XnSKyVHlQ,"""Dillman Brothers""",,"""3509 N Cunningham Ave""",Urbana,IL,61802,40.1502878,-88.1864223,2.5,5,1,Home Services;Home & Garden;Hardware Stores;Shopping;Gutter Services;Siding;Contractors;Building Supplies;Handyman;Roofing;Garage Door Services
147280,kMpCPgWXE2EYOtzMDxVHYw,"""Forever 21""",,"""2000 N Neil St""",Champaign,IL,61820,40.142484,-88.242185,3.5,3,0,Accessories;Shopping;Fashion;Men's Clothing;Women's Clothing
147347,K8nN63lyBJVx5ZnLcCs7Fg,"""This Is It Furniture""",,"""245 S Mattis Ave""",Champaign,IL,61821,40.1136936708,-88.2788820491,3.0,9,1,Furniture Stores;Home & Garden;Mattresses;Shopping
147524,SVXpyYPAuvJVKcfZ0nMKyg,"""The Canopy Club""",,"""708 S Goodwin Ave""",Urbana,IL,61801,40.106689,-88.223507,3.5,37,1,Nightlife;Arts & Entertainment;Music Venues
147587,nplkC6vnh4qT9xH-vhup6w,"""The New Sweet Indulgence""",,"""1121 Windsor Rd""",Champaign,IL,61821,40.0831578,-88.2628681,3.0,29,1,Bakeries;Food
147693,ly0oNXKOoSZyr0mzOsVJhg,"""Monical's Pizza""",,"""205 N Mattis Ave""",Champaign,IL,61821,40.118026,-88.277573,3.0,33,1,Pizza;Restaurants;Italian;Salad
147770,6x8cwjrfnE5_AVt7j-mF8w,"""Curtis Road Animal Hospital""",,"""210 W Curtis Rd""",Savoy,IL,61874,40.069286,-88.254033,4.5,3,1,Pets;Pet Sitting;Veterinarians;Pet Services;Pet Stores
148313,phIxx-A5A0YYJbxQU3zpZA,"""Campus Property Management""",,"""702 Crescent Dr""",Champaign,IL,61821,40.109018,-88.2810032,1.0,3,1,Real Estate;Home Services;Apartments
148314,UF4ArQrlcpV-y0519g6UNA,"""Halfar Plumbing""",,"""1513 N Highland""",Champaign,IL,61821,40.1320063,-88.2595395,1.0,3,1,Shopping;Plumbing;Home & Garden;Local Services;Heating & Air Conditioning/HVAC;Water Heater Installation/Repair;Home Services;Building Supplies;Kitchen & Bath;Septic Services
148361,iKH0466yPmflu8oPhspusw,"""Hoveln Heating & Cooling""",,"""903 N Church St""",Thomasboro,IL,61878,40.2483073,-88.1839518,3.5,3,1,Plumbing;Heating & Air Conditioning/HVAC;Insulation Installation;Home Services
148481,7wVePHnuIUE-Vf9Gke518g,"""Cardinal Fitness of Champaign""",,"""2414 Galen Dr""",Champaign,IL,61821,40.0826069,-88.2617117,2.0,3,1,Active Life;Gyms;Fitness & Instruction
148701,YxngrHRkW8gLGOYDJ_LBoQ,"""Furniture Lounge""",,"""11 E University Ave""",Champaign,IL,61820,40.116164,-88.242955,4.5,13,1,Furniture Stores;Home Decor;Fashion;Antiques;Used;Vintage & Consignment;Home & Garden;Shopping
148944,-S1BkxguVmi2G_O6Bcoabg,"""Steak 'n Shake""",,"""1709 S Neil St""",Champaign,IL,61820,40.0949565,-88.245852,2.5,43,1,Diners;Food;American (Traditional);Burgers;American (New);Breakfast & Brunch;Fast Food;Restaurants;Juice Bars & Smoothies
149161,EYmj4QlhqgrsMXnLeGLu3Q,"""Curtis Orchard & Pumpkin Patch""",,"""3902 S Duncan Rd""",Champaign,IL,61822,40.0634243532,-88.2950162888,3.5,54,1,Restaurants;Local Flavor;Organic Stores;Food;American (Traditional);Grocery
149205,wFjRC-t_uXjXb4V156n40w,"""Pride Lawn Care & Outdoor Services""",,"""1902 Oak Park Dr""",Champaign,IL,61822,40.093836,-88.302564,5.0,4,1,Landscaping;Gutter Services;Snow Removal;Local Services;Home Services
149239,WNn8UfSVYrfksEJSjTciZw,"""BoRics Hair Care""",,"""114 N Vine St Ste P, Urbana Crossing""",Urbana,IL,61802,40.113562,-88.203216,3.0,5,1,Beauty & Spas;Hair Stylists;Hair Salons
149406,xYdrEmKo7eiEMyv1Bjm6fg,"""Michael R Ruffatto, DMD""",,"""1705 Woodfield Dr""",Savoy,IL,61874,40.077202,-88.249313,4.0,3,1,Cosmetic Dentists;Health & Medical;Dentists;Periodontists;General Dentistry;Pediatric Dentists
149774,ImSA-iQAAV_mHd32y4VIVA,"""The Brown Bag Deli Restaurant""",,"""212 W Washington St""",Monticello,IL,61856,40.0256668,-88.5732515,4.5,36,1,Bakeries;Restaurants;American (Traditional);Delis;Food;Local Flavor
149960,iZleRh4SOtf4GquA5L8WXw,"""Crane Alley""",,"""115 W Main St""",Urbana,IL,61801,40.1122506,-88.2080393,3.5,171,1,American (Traditional);Restaurants;Bars;Nightlife
150114,Cqqd6l6jSx7pOnsgtLp_dQ,"""Schnucks - Savoy""",,"""1301 Savoy Plaza Ctr""",Savoy,IL,61874,40.0703839,-88.2517425,3.5,6,1,Food;Bakeries;Pharmacy;Grocery;Beer;Wine & Spirits;Health & Medical
150305,v_xTE55R62m7riTP7nWgAA,"""Taco Bell""",,"""715 W Champaign St""",Rantoul,IL,61866,40.30798092,-88.1778450041,1.0,10,1,Mexican;Tex-Mex;Fast Food;Restaurants
150342,7AmXzL434IH6V5-Ljk_8Mg,"""Holiday Inn Express & Suites Urbana-Champaign""",,"""1003 W Killarney Street""",Urbana,IL,61801,40.1314294,-88.2218403,3.0,9,1,Venues & Event Spaces;Hotels & Travel;Event Planning & Services;Hotels
150489,e0tj2Jip560QbC8N9pF6xw,"""FYXIT""",,"""202 E Green St, Ste 3""",Champaign,IL,61820,40.1103680963,-88.2366041693,4.5,53,1,Computers;Mobile Phone Repair;IT Services & Computer Repair;Local Services;Shopping;Electronics Repair
150490,PfuI6ZxYHnSiWc4TwJpqyA,"""Mr Auto Body Inc""",,"""1407 Hagan St""",Champaign,IL,61820,40.1302042,-88.2552434,4.5,6,1,Automotive;Auto Repair;Body Shops
150491,p0XOMWVRVyeXvfvDi5af9w,"""Daily Illini""",,"""512 E Green St""",Champaign,IL,61820,40.1105073,-88.2314522,2.0,3,1,Mass Media
150557,hbpfOd92FjEMTom-jKSdpg,"""Interstate All Battery Center""",,"""2504 N. Mattis Avenue""",Champaign,IL,61822,40.1438879,-88.275891,5.0,3,1,Auto Parts & Supplies;Watch Repair;IT Services & Computer Repair;Electronics Repair;Shopping;Automotive;Battery Stores;Local Services;Electronics;Auto Repair
150625,DaXZ_HiJNjWWZ9hbBy73CA,"""Legends Golf Course""",,"""4551 Nicklaus Dr""",Champaign,IL,61822,40.0759243,-88.3229965,2.5,4,1,Golf;Active Life
150631,pCer-vIZM05p423MFmiSng,"""Kofusion""",,"""701 S Gregory St, Ste F""",Urbana,IL,61801,40.106822678,-88.2217281018,3.5,41,1,Asian Fusion;Sushi Bars;Restaurants
151449,Q2bnRzJ8AC-3lWyQY8DZqA,"""Blues""",,"""1103 W. Oregon St.""",Urbana,IL,61803,40.1068632,-88.2218637,2.5,8,0,Barbeque;Restaurants
151486,oga-FLR4aSHlWRoQmnIc0w,"""Starcrest Cleaners""",,"""202 S Country Fair Dr""",Champaign,IL,61821,40.1150795,-88.2811522,4.0,4,1,Dry Cleaning & Laundry;Laundry Services;Local Services
151551,e0L_PwSBdmzVkADSBgh4jQ,"""Econo Lodge Champaign Urbana - University Area""",,"""1908 N Lincoln Ave""",Urbana,IL,61801,40.1307862,-88.2189808,1.5,3,1,Event Planning & Services;Hotels & Travel;Hotels
151642,PrERKjuxhiYVJGR6lfWKYg,"""AT&T""",,"""1327 Savoy Plaza Ln""",Savoy,IL,61874,40.070881,-88.2517543,3.5,3,1,Mobile Phones;Shopping
151691,FeXsYKhyJ7F8t0-kn5JldQ,"""Schnucks Urbana""",,"""200 N Vine St""",Urbana,IL,61802,40.1139865,-88.2029151,3.5,20,1,Grocery;Bakeries;Florists;Drugstores;Food;Flowers & Gifts;Shopping
151766,LElQBiDw8HyU_LrbjP8C1A,"""World Harvest Foods""",,"""306 Springfield Ave""",Urbana,IL,61801,40.1159605,-88.2307377,4.5,51,1,Cheese Shops;Olive Oil;Restaurants;Food;Ethnic Food;International Grocery;Specialty Food;Delis
152041,TLEO3CpoJ0R7UKHvRb8fVg,"""Monticello Red Wheel Restaurant""",,"""803 Iron Horse Ln""",Monticello,IL,61856,40.049686,-88.567102,3.0,12,1,Sports Bars;Restaurants;Vegetarian;American (New);Bars;Nightlife;Seafood;Mexican;Burgers
152429,OYpRlyukZZh9zH2mxxv4rg,"""Big Lots - Champaign""",,"""2004 W Springfield Ave""",Champaign,IL,61821,40.1138885,-88.2805889,3.5,6,1,Home Decor;Shopping;Furniture Stores;Home & Garden;Fashion;Department Stores;Discount Store
152449,U6xqyLII8WqNRbhEx3FXHQ,"""Attie's Bar & Grill""",,"""2600 S Stone Creek Blvd""",Urbana,IL,61802,40.0879260365,-88.1697953554,3.0,16,1,Restaurants;Bars;Nightlife;American (Traditional)
152522,0WOlYhMZFtitsupK3VP_2w,"""Champaign Dental Group""",,"""703 S Neil St""",Champaign,IL,61820,40.1084118,-88.2439872,2.0,38,1,Dentists;Health & Medical;General Dentistry
152574,vPXSAmIIE8D15v-qkHGyaA,"""Winter Wheat Antiques""",,"""901 N 3rd St""",Saint Joseph,IL,61873,40.1195935,-88.0411388,3.5,4,1,Shopping;Antiques
152575,JbnNk6do3aHF3Kr1bX4HzQ,"""Jupiter's Pizzeria and Billards""",,"""2511 Village Green Pl""",Champaign,IL,61822,40.0815042,-88.2963437,3.0,74,1,Restaurants;Pool Halls;Nightlife;Casinos;Arcades;Pizza;Arts & Entertainment
152643,XYXgAYal0NGDNAxrJSgGzg,"""WackyNackies Gifts & Cafe""",,"""206 W Washington St""",Monticello,IL,61856,40.0254942,-88.5730451,5.0,3,0,Shopping;Food;Coffee & Tea;Flowers & Gifts
152713,TyfAhoggE2Z4S-_YgRx1pg,"""Bensky Family Acupuncture""",,"""""",Champaign,IL,61821,40.111104,-88.269783,5.0,3,1,Health & Medical;Acupuncture
153003,fNfui5uodrkWgUb06M4QTw,"""Buttitta John the Tailor""",,"""1401 Theodore Dr""",Champaign,IL,61821,40.091098,-88.269419,4.0,4,0,Sewing & Alterations;Local Services
153041,1uWQHvSL7-7rsRuHaZhM_A,"""Save-A-Lot""",,"""220 N Broadway Ave""",Urbana,IL,61801,40.1144185,-88.2058607,2.5,3,1,Grocery;Food
153119,NZ3A0xYdnmIG68mZeZV6AA,"""Bunny's Tavern""",,"""119 W Water St""",Urbana,IL,61801,40.1132,-88.208287,4.0,35,1,Bars;American (Traditional);Nightlife;Dive Bars;Restaurants
153585,rl39sZ-Jx7QAG-FHsdAD5g,"""Mansfield General Store""",,"""107 N Jefferson St""",Mansfield,IL,61854,40.2120481,-88.5054286,4.5,3,1,Department Stores;Food;Shopping;Fashion;Grocery
153670,U_Hxyrx7yGDliv_TPa6i_A,"""McDonald's""",,"""1006 Purnell Dr""",Mahomet,IL,61853,40.185427,-88.368315,2.0,5,1,Fast Food;Burgers;Restaurants
153678,80zO6vFXIvhp4WDprnzBug,"""Round Barn True Value Hardware""",,"""245 S Mattis Ave""",Champaign,IL,61821,40.1138532,-88.279289,4.5,3,0,Hardware Stores;Shopping;Nurseries & Gardening;Home & Garden
154021,PgMt7JtwUB-QUoRZAbwUng,"""Chili's""",,"""1905 N Prospect Ave""",Champaign,IL,61822,40.139042,-88.258619,3.0,35,1,Nightlife;Restaurants;American (New);American (Traditional);Tex-Mex;Bars
154110,HAgPykErkXpPJlwOHbY01Q,"""J Gumbo's""",,"""700 S Gregory St, Ste D""",Urbana,IL,61801,40.1065109,-88.2218027,4.0,78,1,Restaurants;Cajun/Creole
154188,KCQNEIvtU48Mh07uS-_Gvw,"""Taco Bell""",,"""1003 University""",Urbana,IL,61801,40.11634,-88.22085,2.5,28,1,Tex-Mex;Restaurants;Fast Food;Mexican
154260,DLhAuWok29OU8VR-DBxP7A,"""Monicals Pizza""",,"""102 N Sycamore St""",Villa Grove,IL,61956,39.8630379,-88.1603824,4.5,6,1,Restaurants;Pizza
154818,ZWzCPXj-xi7Z4Lnq2s7Pow,"""Fifth Dimension Collision Repair""",,"""2702 N Mattis Ave""",Champaign,IL,61822,40.146407,-88.275848,4.0,9,1,Auto Glass Services;Automotive;Auto Repair;Body Shops
154828,kCuVBEfMDzDM4X840R5J7Q,"""Staples""",,"""2005 N Prospect Ave""",Champaign,IL,61822,40.1391816,-88.2602678,2.5,12,1,Shopping;Shipping Centers;Local Services;Mobile Phone Repair;Printing Services;Office Equipment;IT Services & Computer Repair
